56,Posmakuj,50.664256,17.927620,Tulsi,"„Autentyczna indyjska kuchnia, pełna aromatycznych przypraw zawładnie kubkami smakowymi już od pierwszego kęsa. Szef kuchni i życzliwa obsługa dbają o zadowolenie gości…good mood food!”, Julia. Otwarte: pn.-pt. 12:00 – 20:00, sb. 12:00 – 21:00, nd. 12:00 – 19:00, tel. 535 187 759",SR NP 
52,Posmakuj,50.666879,17.920776,Restauracja Rzymskie Wakacje,"„Kulinarna podróż do Włoch. Aromat ziół, pizza prosto z pieca, ręcznie robione makarony, gwar i swoboda…nic tylko bueno apettito!”, Darek. Otwarte: pn.-nd. 12:00 – 22:00, tel. 77 441 42 42",SR NP 
51,Posmakuj,50.66761,17.92376,Restauracja Kim Lan,"„Azjatyccy kucharze uwijają się, by zachwycać smakami orientu. Dla pragnących odmiany to opcja na świeżą, zdrową i egzotyczną ucztę na talerzu”, Anka. Otwarte: pn.-nd. 11:00 – 22:30, tel. 77 454 54 65",SR NP 
48,Posmakuj,50.665479,17.924866,Pizzeria Rewolwer,"„Pizza to strzał w dziesiątkę, a wystrój i ujmująca obsługa skradła moje serce. Pizzowy „dziki zachód” w Opolu uważam za zdobyty!”, Boguś. Otwarte: nd.-czw. 12:00 – 23:00, pt.-sb. 12:00 – 1:00, tel. 77 441 83 33",SR NP 
47,Posmakuj,50.669070,17.923266,Papada,"„Już sama koncepcja miejsca robi wrażenie, a gdy poczułem smak potraw na języku, ognistą tequilę w gardle i  gorącą atmosferę, wiedziałem, że…będzie Meksyk! I to w mistrzowskim wydaniu!”, Norbert. Otwarte: wt.-czw. 14:00 – 23:00, pt.- sb. 14:00 – 00:00, nd. 14:00 – 21:00, tel. 577 339 366",SR NP 
45,Posmakuj,50.668031,17.924146,Manifest Street Food,"„Ich zapiekanki to kilkadziesiąt centymetrów chrupiącej, idealnie skomponowanej rozkoszy dla podniebienia, podanej z bezpretensjonalnym luzem. Taki manifest to ja rozumiem!”, Paweł. Otwarte: pn.-czw. 11:00 – 23:00, pt. 11:00 – 2:00, sb. 13:00 – 2:00, nd. 13:00 – 20:00, tel. 77 544 30 34",SR NP 
42,Posmakuj,50.666596,17.926811,Hamburg,"„Gdy czuję chęć na prawdziwego burgera z ręcznie robionymi frytami i fantastycznym sosem, serwowanego przez wesołą załogę…myślę: Hamburg, a nogi już same niosą”, Maciek. pn.-sb. 11:00 – 20:00, tel. 570 281 570",SR NP 
34,Odwiedź,50.67211,17.93097,Studenckie Centrum Kultury,"„Miejsce stworzone, by móc realizować swoje pasje. Dzięki bogatej infrastrukturze każdy znajdzie coś dla siebie, mnie uwiodły treningi tańca średniowiecznego”, Jarek. tel. 77 452 73 61",SR NP 
33,Odwiedź,50.666191,17.928941,Pedagogiczna Biblioteka Wojewódzka,"„W przedwojennym budynku z cegły nauczyciel znajdzie książki metodyczne, student podręczniki, bibliotekarz szkolenia. Pracownicy promują czytelnictwo i zawsze służą radą”, Tadeusz.  Otwarte: pn.-pt. 8:00 – 18:00, sb. 9:00 – 15:00, tel. 77 454 12 40",SR NP 
30,Odwiedź,50.66682,7.917504,Muzeum Polskiej Piosenki,"„Fantastyczna zabawa i sentymentalna podróż po historii polskiej muzyki. Zwiedzający podśpiewują, nogi rwą się do tańca”, Maria. ”Nowoczesne, zaskakujące, piękne i dla każdego. Serdeczna obsługa to dodatkowy atut”, Elżbieta. Otwarte: wt.-nd. 10:00 – 18:00, tel. 77 441 34 86",SR NP 
27,Odwiedź,50.672184,17.922981,Miejsce X,"„Przestrzeń interdyscyplinarnych wydarzeń kulturalnych otwarta dla wszystkich i na wszystko, co związane jest ze sztuką. W trakcie twórczych działań każdy może odkryć w sobie miejsce X!.”, Basia. tel. 602 286 480",SR NP 
24,Odwiedź,50.67004,7.913194,Instytut Sztuki,"„Uniwersytecki byt, w którym uczą jak tworzyć sztukę i tworzą, aby sztuki uczyć. Artystyczne pasje rozsadzają nowoczesne pracownie, wychodzą w przestrzeń miasta i widoczne są w działaniach społecznych, edukacyjnych oraz kulturalnych.” Jakub   tel. 77 453 07 17",SR NP 
23,Odwiedź,50.66823,17.92318,Galeria Pierwsze Piętro,"„Związek Artystów Polskich wynosi sztukę znacznie wyżej niż pierwsze piętro, dając jednocześnie szansę każdemu na obcowanie z twórczym rzemiosłem”, Rafał. tel. 77 454 91 56",SR NP 
19,Odwiedź,50.66703,7.921981,Centralne Muzeum Jeńców Wojennych ,"„Imponujące zbiory, przekazane w dużej części przez byłych więźniów. Możliwość zgłębienia historii II Wojny Światowej, zmierzenia się z nią i zadumy.”, Maks. Tel. 77 453 78 72 ",SR NP 
14,Zobacz,50.675925,17.934468,Wieża Ciśnień,"„Zabytek techniki, który nadal zachwyca urodą. W Światowy Dzień Wody otwarta dla zwiedzających i można poznać tajniki jej funkcjonowania”, Tadeusz.",SR NP 
10,Zobacz,50.667725,17.922028,Kościół Świętej Trójcy / Klasztor oo. Franciszkanów,"„W letnie dni skrywam się przed upałem i podziwiam ołtarz-tryptyk, odrestaurowane polichromie, rzeźbione nagrobki Piastów z sylwetkami zmarłych w skali 1:1, można zwiedzić też podziemie. Bożonarodzeniowa szopka zachwyca co roku”, Marek.",SR NP 
8,Zobacz,50.66965,17.91987,Kościół katedralny Św. Krzyża,"„Dwie strzeliste wieże górują nad miastem i są symbolem Opola. Już spiżowe drzwi robią wrażenie, a katedra, oprócz bogatego wnętrza, ofiaruje też spokój”, Jadwiga.",SR NP 
9,Zobacz,50.66853,17.9207,ul.Szpitalna,„Ta niewielka uliczka przy Rynku pełna jest historycznych niespodzianek. Można tu znaleźć nawet...dawną synagogę! Tutejsze lokale to alternatywa dla zgiełku głównych arterii”.,NP 
6,Zobacz,50.66723,17.91970,Wieża Piastowska,"„Oferuje multimedialną wycieczkę z przewodnikiem, gdzie z każdym piętrem poznajesz historię i kontekst miejsca, podane w lekki i ciekawy sposób”, Marek. „Zdobyta, choć na nogach miałam szpilki, ale dla widoku na panoramę miasta było warto!”, Magda. Otwarte: pn.-pt. 9:00 – 17:00,  sb.-nd. 11:00 – 16:00, tel. 77 441 50 20",NP 
5,Zobacz,50.66653,17.9193,Staw Zamkowy,"„Przyjemne miejsce na spacer w letni dzień, umilany przez grającą fontannę, wieczorami romantycznie podświetloną. Z sukcesem też wskrzeszono ideę sprzed lat  i w zimie furorę robi lodowisko.”, Ryszard.",SR NP 
32,Odwiedź,50.68234,17.8633,Muzeum Wsi Opolskiej,"„Świetnie odtworzona atmosfera dawnej wsi, możliwość obcowania z historią i przyrodą. Idealne miejsce na rodzinną eskapadę”, Patrycja. „Jarmark wielkanocny na wiosnę – obowiązkowo!”, Bartosz. Otwarte: pn. 10:00 – 15:00, wt.-nd. 10:00 – 20:00, tel. 77 457 23 49",SR NP 
13,Zobacz,50.66913,17.92579,Wzgórze Uniwersyteckie,"„Wspinasz się po schodach, mijasz Kościół na górce, ekspozycję rzeźb, z których każda kryje jakąś historię i nagle widzisz Osiecką siedzącą na ławeczce, Niemena, Grotowskiego i innych artystów - ich figury z brązu jakby na Ciebie czekały”, Czesław.",SR NP 
4,Zobacz,50.66597,17.92233,Most Groszowy,"„Kiedyś można było przejść za grosik, dziś widok z mostu na odnowione bulwary jest bezcenny!”, Jola. „Stuletni, zielony, oświetlony latarnią – zwłaszcza po zmroku robi magiczne wrażenie”, Krzysztof.",SR NP 
7,Zobacz,50.66668,17.92161,Opolska Wenecja,"„Kilkanaście kamienic ustawionych bezpośrednio nad Młynówką, o zmierzchu super oświetlone, cudownie odbijają się w lustrze wody. Nic tylko podziwiać i strzelać fotki”, Radek.",SR NP 
11,Zobacz,50.66860,17.92232,Rynek / Ratusz,"„Serce miasta tętni codziennym życiem. Ratusz zbudowany w latach 30-tych na wzór wieży we Florencji i odrestaurowane kamieniczki tworzą malowniczą całość, a gdy idę do pracy, stąpam po alei gwiazd”, Marta.",SR NP 
1,Zobacz,50.66221,17.92655,Dworzec PKP,"„Brama do miasta”, Tomasz. „Nie tylko piękny budynek z zabytkowym wnętrzem, ale i funkcjonalny - jest bar, mini market, antykwariat, windy, a przed wejściem stojaki na rowery”, Patric.",SR NP 
2,Zobacz,50.66549,17.92770,Plac Daszyńskiego,"„Klimatyczne miejsce ze stuletnią fontanną w centrum, nietuzinkowa zieleń (te trawy!) i oświetlenie, można poczuć się jak w latach 20-tych”, Mario. „Uwielbiam usiąść na ławeczce z kawą na wynos i cieszyć się przestrzenią, urokliwy o każdej porze roku”, Kasia.",SR NP 
75,Doceń,50.67677,17.9537,Górka Śmierci,"„Opiewana w literaturze (komiks Wilq!) hałda margla obrosła w legendę i… w trawę. Dziś atrakcyjny punkt widokowy, miejsce rekreacji i zjazdów prawie ekstremalnych”, Iga.",SR NP 
17,Zobacz,50.66018,17.9172,Bulwar im.Karola Musioła / Park Nadodrzański,"„Dla aktywnych to wymarzone miejsce na rekreację. Jest siłownia na świeżym powietrzu, wzdłuż Odry można biegać, śmigać na rolkach lub rowerze. W sezonie zdarzają się plenerowe imprezy pełne atrakcji”, Asia.",SR NP 
16,Zobacz,50.65663,17.9233,Wyspa Bolko / ZOO,"„Tu można wziąć głęboki oddech, urządzić piknik na łące, pospacerować alejkami wśród zieleni. A kameralne zoo pełne zwierząt, które są niemalże na wyciągnięcie ręki, jest  niczym wisienka na torcie”, Wojtek.",NP 
15,Zobacz,50.65606,17.93286,Cmentarz żydowski,"„Miejsce pamięci dawnej żydowskiej społeczności, której wybitni członkowie współtworzyli miasto. Dziś ratowane od zapomnienia”, Magdalena.",NP 
20,Odwiedź,50.66585,17.92396,Filharmonia Opolska im.Józefa Elsnera,"„W dobie mp3 usłyszeć muzykę klasyczną na żywo - bezcenne i to w doskonałym wykonaniu”, Krzysztof. „Koncerty, warsztaty wokalne, spektakle - wyjątkowe doznania w wyjątkowym miejscu”, Gabi. tel. 77 442 32 70",PK WF NP 
21,Odwiedź,50.668811,17.921318,Galeria Biały Kruk,"„Małe dzieła sztuki chwytają za serce. Podobnie jak tworzący je ludzie. Wchodzisz w magiczny świat i na pewno nie wyjdziesz z pustymi rękami”, Monia. Otwarte: pn.-sb. 9:00 – 17:00,  tel. 664 085 633",PD NP 
22,Odwiedź,50.66897,17.93291,Galeria Sztuki Współczesnej / Artpunkt,"„Architektonicznie ciekawa przestrzeń dla sztuki młodych i klasyków, wystawa w „Aneksie” często zaskakuje”, Miłosz. „Zajęcia artystyczne w Artpunkcie uczą wrażliwości na sztukę, piękno i życie”, Magda. Otwarte: pn.-nd. 10:00 – 18:00 tel. 77 402 51 34",PK PD WF 
25,Odwiedź,50.67048,17.92647,Kino Konesera/Helios,"„Ja się melduję co czwartek i to w ciemno - także dosłownie. Mam pewność, że zobaczę niebanalny film, który obejrzę w towarzystwie innych koneserów kina”, Damian. tel. 77 402 50 30",PK SR NP 
28,Odwiedź,50.66665,17.92213,Miejska Biblioteka Publiczna im. Jana Pawła II,"„Słowa Stachury na fasadzie, Galeria Zamostek, Pokój Bajek, Mediateka, spotkania z autorami, przyjaźni i pomocni ludzie (Panie w szatni to skarb!), no i oczywiście książki…to biblioteczny raj!”, Barbara. Otwarte: pn. 12:00 – 19:30, wt.-pt. 9:00 – 19:30   tel. 77 454 80 32",SR PL PD NP 
29,Odwiedź,50.66542,17.92143,Młodzieżowy Dom Kultury / Kino Studio,"„Nie wiem, kto bardziej lubi to miejsce - ja, za filmowe „perełki” w Kinie Studio czy moja 8-letnia córka, która chodzi do MDK-u na zajęcia taneczne i teatralne”, Aga. tel. 77 454 27 14",SR PD WF 
31,Odwiedź,50.66895,17.92461,Muzeum Śląska Opolskiego,"„Nieraz już wessało mnie na długo. Ogrom materiałów z różnych działów, także dotyczących Opola. Plus należy się też za działalność edukacyjną dla dzieciaków”, Robert. Otwarte: wt.-pt. 9:00 – 16:00, sb.-nd. 11:00 – 17:00  tel. 77 453 66 77",PD NP 
18,Odwiedź,50.66773,17.91910,Amifteatr/Narodowe Centrum Polskiej Piosenki ,"„Moc nie tylko muzycznych wydarzeń. Koncerty w Sali Kameralnej na długo zapadają w pamięć, a sjesta na tarasie amfiteatru w letnie wieczory to zawsze strzał w dziesiątkę”, Jakub. tel. 501 958 255",PK SR PD NP 
33,Odwiedź,50.666191,17.928941,Studenckie Centrum Kultury,"„Miejsce stworzone, by móc realizować swoje pasje. Dzięki bogatej infrastrukturze każdy znajdzie coś dla siebie, mnie uwiodły treningi tańca średniowiecznego”, Jarek. tel. 77 452 73 61",SR NP 
36,Odwiedź,50.66920,17.93292,Teatr im. Jana Kochanowskiego,"„Kochanowski po odświeżającej metamorfozie imponuje promocją siebie i sztuki. Ale bez przerostu formy nad treścią - gra aktorów, wybór spektakli i przekaz głęboko zapadają w pamięć.”, Tobiasz. tel. 77 453 90 82",WF 
37,Odwiedź,50.66959,17.9279,Teatr Lalki i Aktora im. Alojzego Smolki,"„Od niezwykłego budynku począwszy, poprzez repertuar dla każdego, po twórczy zespół, który zabiera widzów w inne światy - po prostu uwielbiam!”, Jaga. tel. 77 407 90 50",PD 
35,Odwiedź,50.66963,17.98628,Teatr Eko Studio,"„Przedstawienia do wzruszeń i do śmiechu, a gdy wychodzą ze sztuką w plener, udowadniają, że teatr może być fantastyczną przygodą”, Radek. tel. 77 453 94 36",SR 
38,Odwiedź,50.66493,17.92185,Wojewódzka Biblioteka Publiczna im. Emanuela Smołki,"Odwiedzam ją całe życie i wciąż cieszy mnie jej aktywność, różnorodność działań kulturalnych, zaangażowanie pracowników, dostępność pozycji książkowych. Tu chce się być”, Marianna. Otwarte: pn.-pt. 9:00 – 19:00, sb. 9:00 – 15:30, tel. 77 406 64 30",SR PD WF NP 
61,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66461,17.92182,Herbaciarnia Jasminum,"„Zatopiona wśród drzew przyciąga aromatem herbat, domowymi wypiekami i spokojem. Mogę siedzieć godzinami!”, Róża. Otwarte: pn.-nd. 11:00 – 22:00, tel. 77 402 11 48",PK SR PL OO PD BC WF 
62,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66998,17.93500,Herbaciarnia Masala Tea House ,"„Miękkie poduchy, kojąca muzyka, zapach sziszy i cudowne herbaty. Rozkosz dla wszystkich zmysłów”, Matylda. Otwarte: pn.-czw. 12:00 – 22:00, pt.-sb. 12:00 – 23:00, nd. 15:00 – 22:00. tel. 518 500 118",PK PL BC WF PD 
63,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.67269,17.92969,Kawiarnia Book a Coffee,"„Rano śniadanko, po wykładzie kawa, wieczorem pogaduchy z przyjaciółką. I świeżutki bajgiel na wynos. They make my day!”, Beata. Otwarte: pn.-nd. 7:00 – 20:30, tel. 77 441 03 45",PK PL OO PD BC WF 
65,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66651,17.93145,Kawiarnia Kofeina Art Cafe,"„Przyznaję - jestem uzależniona. Od wybornej kawy, przytulnego wnętrza i dobrego słowa baristów-artystów”, Roma. Otwarte: pn.-pt. 7:30 – 20:00, sb. 9:00 – 20:00, nd. 10:00 – 20:00 Tel. 882 161 316",PK SR PL OO PD BC WF 
44,Posmakuj,50.64999,17.9252,Laba,"„W samym środku opolskiej oazy zieleni niebanalna przestrzeń dla całej rodziny + PSA. Menu sezonowe, ale niezmiennie pyszne, zaskakujące i dla każdego. Latem  imprezy pod gwiazdami. Po prostu…LABA!”, Majka. Otwarte: pn-nd 10:00 – 22:00, tel. 786 298 128",PK SR OO PD NP 
39,Posmakuj,50.66391,17.92847,Bar Mleczny Kubuś,"„Klimat  PRL-u, domowe jedzenie za grosze, wśród klientów cały przekrój społeczeństwa. Tu czas się zatrzymał. I bardzo dobrze!”, Kuba. Otwarte: pn.-pt. 9:00 – 18:00, sb. 9:00 – 14:00, tel. 77 402 20 10",SR 
40,Posmakuj,50.66390,17.92775,Bar Pierożek,"„Jeśli nie jadłeś pierogów w Pierożku, to…co Ty wiesz o pierogach? Lepione własnoręcznie według autorskiej receptury, zachwycają kolejne pokolenia. I ta cebulka…”, Roman. Otwarte: pn.-pt. 10:00 – 19:00, sb. 10:00 – 15:30, tel. 77 4536665",OO 
46,Posmakuj,50.66609,17.92251,Naleśnikarnia Grabówka,"„ W zabytkowym domku szwajcarskim nad Młynówką uczta dla naleśnikożerców i miejsce must be na mapie Opola. Mozaikowe stoły to unikatowe rękodzieło!”, Justyna. Otwarte: pn.-pt. 10:00 – 20:00, sb.- nd. 11:00 – 19:00, tel. 77 454 17 96",SR OO WF NP 
53,Posmakuj,50.66896,17.91775,Restauracja Starka,"„Od lat utrzymują najwyższy standard pod każdym względem. Kolacja na tarasie z widokiem na Odrę to przeżycie dla ciała i ducha. A smak podkręcają…kelnerskie dowcipy”, Mariusz. Otwarte: pn. 14:00 – 00:00, wt.-sb. 12:00 – 00:00, nd. 12:00 – 22:00, tel. 77 453 12 14",PK OO WF NP 
54,Posmakuj,50.66750,17.92364,Rybex,"„Ewenement na opolskim rynku - sklep i bar w jednym. Tu rybka spełnia moje trzy życzenia - jest świeża, smaczna i tania. W wyborze pomagają sympatyczne Panie za ladą”, Tomasz. Otwarte: pn.-pt. 9:00 – 18:00, sb. 9:00 – 14:00, tel. 77 454 33 30",PK SR WF NP 
55,Posmakuj,50.66770,17.92263,Smak Bar: Zaułek Franciszkański,"„Receptury i miłość babci czuć w każdym daniu - od zup po pierogi. „Ruskie” z boczkiem, popijane barszczykiem to mój obiadowy faworyt”, Michał.  Otwarte: pn.- pt. 10:00 – 18:30, sb. 11:00 – 17:00, tel. 77 453 87 40",PK WF 
60,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66844,17.92489,Bar Ludova,"„Piwo z „pianką”, dobre alkohole, coś „na ząb” i przede wszystkim  świetny klimat. Bar jak marzenie, które się ziszcza co piątek”, Piotrek. Otwarte: nd.-czw. 16:00 – 23:00, pt.-sb. 16:00 – 2:00, tel. 77 442 70 76",WF 
59,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66771,17.92288,Aqarium Music Club,"„Jak impreza to tylko tu. Za każdym razem wbijam do tanecznego raju, z bogatym barem i energią, która tętni do świtu”, Maks. Otwarte: wt.-sb. 21:00 – 6:00, tel. 666 131 415",PK 
43,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66916,17.93259,Klub Kofeina 2.0.,"„Udowadniają, że kuchnia bez „ulepszaczy” może być NAJLEPSZA, kawa to „napój bogów”, a „hipsterskie” znaczy  „bez ściemy”. Kofeinowa drużyna stawia na jakość i pozytywne wibracje”, Dawid. Otwarte: pn.-pt. 9:30 – 00:00, sb. 10:00 – 00:00, nd. 12:00 – 22:00, tel. 698 981 804",PK SR OO BC WF 
69,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66849,17.92060,Pub Highlander,"„Nieśmiertelny i dla wielu kultowy. Muzyczno-taneczne manewry przy przednich trunkach, aż do ostatniego klienta. Highlander to nie tylko miejsce, to stan umysłu”, Przemek. Otwarte: pn.-nd.15:00 – 2:00, tel. 780 152 029",PK OO WF 
70,ZRELAKSUJ SIĘ vs. ROZERWIJ SIĘ,50.66843,17.92168,Pub Maska,"„Klasyka gatunku na opolskim rynku. Szeroki wybór alkoholi, smaczne jedzenie i ten niepowtarzalny klimat z historią teatru w tle”, Rysiek. Otwarte: pn.-czw. 10:00 – 1:00, pt.-sb. 10:00 – 2:00, nd. 11:30 – 00:00, tel. 508 491 760",PK SR OO WF 
